"x","y","Class_ID","B2","B3","B4","B5","B6","B7","B8","B8A","B11","B12","Class","Description"
679369.711919575,4762619.18392214,2,1297,1504,1650,1633,1730,1730,2166,2394,3083,2698,"Class_2","Building"
679372.229565439,4762619.18392214,2,1164,1300,1474,1633,1730,1730,2189,2394,3083,2698,"Class_2","Building"
679374.747211303,4762619.18392214,2,1164,1300,1474,1633,1730,1730,2189,2394,3083,2698,"Class_2","Building"
679377.264857167,4762619.18392214,2,1164,1300,1474,1633,1730,1730,2189,2394,3083,2698,"Class_2","Building"
678186.418363593,4762616.69265333,1,881,1001,1076,1192,1115,1115,1118,1189,1483,1422,"Class_1","Parking/road/pavement"
678188.936009457,4762616.69265333,1,881,1001,1076,1192,1115,1115,1118,1189,1483,1422,"Class_1","Parking/road/pavement"
678191.45365532,4762616.69265333,1,881,951,1102,1192,1115,1115,1206,1189,1483,1422,"Class_1","Parking/road/pavement"
678193.971301184,4762616.69265333,1,881,951,1102,1192,1115,1115,1206,1189,1483,1422,"Class_1","Parking/road/pavement"
679354.606044393,4762616.69265333,2,1430,1673,1762,1603,1741,1741,2217,2094,3034,2842,"Class_2","Building"
679357.123690256,4762616.69265333,2,1430,1673,1762,1603,1741,1741,2217,2094,3034,2842,"Class_2","Building"
679359.64133612,4762616.69265333,2,1430,1673,1762,1603,1741,1741,2217,2094,3034,2842,"Class_2","Building"
679362.158981984,4762616.69265333,2,1297,1504,1650,1633,1730,1730,2166,2394,3083,2698,"Class_2","Building"
679364.676627848,4762616.69265333,2,1297,1504,1650,1633,1730,1730,2166,2394,3083,2698,"Class_2","Building"
679367.194273712,4762616.69265333,2,1297,1504,1650,1633,1730,1730,2166,2394,3083,2698,"Class_2","Building"
679369.711919575,4762616.69265333,2,1297,1504,1650,1633,1730,1730,2166,2394,3083,2698,"Class_2","Building"
679372.229565439,4762616.69265333,2,1164,1300,1474,1633,1730,1730,2189,2394,3083,2698,"Class_2","Building"
679374.747211303,4762616.69265333,2,1164,1300,1474,1633,1730,1730,2189,2394,3083,2698,"Class_2","Building"
679377.264857167,4762616.69265333,2,1164,1300,1474,1633,1730,1730,2189,2394,3083,2698,"Class_2","Building"
679359.64133612,4762614.20138452,2,1430,1673,1762,1603,1741,1741,2217,2094,3034,2842,"Class_2","Building"
679362.158981984,4762614.20138452,2,1297,1504,1650,1633,1730,1730,2166,2394,3083,2698,"Class_2","Building"
679364.676627848,4762614.20138452,2,1297,1504,1650,1633,1730,1730,2166,2394,3083,2698,"Class_2","Building"
679367.194273712,4762614.20138452,2,1297,1504,1650,1633,1730,1730,2166,2394,3083,2698,"Class_2","Building"
679369.711919575,4762614.20138452,2,1297,1504,1650,1633,1730,1730,2166,2394,3083,2698,"Class_2","Building"
679372.229565439,4762614.20138452,2,1164,1300,1474,1633,1730,1730,2189,2394,3083,2698,"Class_2","Building"
679374.747211303,4762614.20138452,2,1164,1300,1474,1633,1730,1730,2189,2394,3083,2698,"Class_2","Building"
679377.264857167,4762614.20138452,2,1164,1300,1474,1633,1730,1730,2189,2394,3083,2698,"Class_2","Building"
679367.194273712,4762611.7101157,2,1297,1504,1650,1633,1730,1730,2166,2394,3083,2698,"Class_2","Building"
679369.711919575,4762611.7101157,2,1297,1504,1650,1633,1730,1730,2166,2394,3083,2698,"Class_2","Building"
679372.229565439,4762611.7101157,2,1164,1300,1474,1633,1730,1730,2189,2394,3083,2698,"Class_2","Building"
679374.747211303,4762611.7101157,2,1164,1300,1474,1633,1730,1730,2189,2394,3083,2698,"Class_2","Building"
679377.264857167,4762611.7101157,2,1164,1300,1474,1633,1730,1730,2189,2394,3083,2698,"Class_2","Building"
679372.229565439,4762609.21884689,2,1286,1446,1639,1633,1730,1730,2258,2394,3083,2698,"Class_2","Building"
679374.747211303,4762609.21884689,2,1286,1446,1639,1633,1730,1730,2258,2394,3083,2698,"Class_2","Building"
679377.264857167,4762609.21884689,2,1286,1446,1639,1633,1730,1730,2258,2394,3083,2698,"Class_2","Building"
679377.264857167,4762606.72757808,2,1286,1446,1639,1633,1730,1730,2258,2394,3083,2698,"Class_2","Building"
677977.453756898,4762546.93712659,1,633,625,630,654,1270,1270,884,1567,1058,714,"Class_1","Parking/road/pavement"
677979.971402762,4762546.93712659,1,633,625,630,654,1270,1270,884,1567,1058,714,"Class_1","Parking/road/pavement"
677982.489048625,4762546.93712659,1,618,610,559,757,1467,1467,775,1967,1532,1016,"Class_1","Parking/road/pavement"
677914.512610303,4762544.44585778,1,667,637,636,864,1018,1018,743,1440,1268,1037,"Class_1","Parking/road/pavement"
677917.030256167,4762544.44585778,1,667,637,636,864,1018,1018,743,1440,1268,1037,"Class_1","Parking/road/pavement"
677919.547902031,4762544.44585778,1,667,637,636,864,1018,1018,743,1440,1268,1037,"Class_1","Parking/road/pavement"
677922.065547894,4762544.44585778,1,652,602,608,767,900,900,697,1132,1032,834,"Class_1","Parking/road/pavement"
677924.583193758,4762544.44585778,1,652,602,608,767,900,900,697,1132,1032,834,"Class_1","Parking/road/pavement"
677927.100839622,4762544.44585778,1,652,602,608,767,900,900,697,1132,1032,834,"Class_1","Parking/road/pavement"
677929.618485486,4762544.44585778,1,652,602,608,767,900,900,697,1132,1032,834,"Class_1","Parking/road/pavement"
677932.13613135,4762544.44585778,1,602,576,562,767,900,900,645,1132,1032,834,"Class_1","Parking/road/pavement"
677934.653777213,4762544.44585778,1,602,576,562,767,900,900,645,1132,1032,834,"Class_1","Parking/road/pavement"
677937.171423077,4762544.44585778,1,602,576,562,767,900,900,645,1132,1032,834,"Class_1","Parking/road/pavement"
677939.689068941,4762544.44585778,1,602,576,562,767,900,900,645,1132,1032,834,"Class_1","Parking/road/pavement"
677942.206714805,4762544.44585778,1,550,580,594,603,891,891,822,1371,949,662,"Class_1","Parking/road/pavement"
677944.724360669,4762544.44585778,1,550,580,594,603,891,891,822,1371,949,662,"Class_1","Parking/road/pavement"
677947.242006532,4762544.44585778,1,550,580,594,603,891,891,822,1371,949,662,"Class_1","Parking/road/pavement"
677949.759652396,4762544.44585778,1,550,580,594,603,891,891,822,1371,949,662,"Class_1","Parking/road/pavement"
677952.27729826,4762544.44585778,1,564,658,624,603,891,891,957,1371,949,662,"Class_1","Parking/road/pavement"
677954.794944124,4762544.44585778,1,564,658,624,603,891,891,957,1371,949,662,"Class_1","Parking/road/pavement"
677957.312589988,4762544.44585778,1,564,658,624,603,891,891,957,1371,949,662,"Class_1","Parking/road/pavement"
677959.830235851,4762544.44585778,1,564,658,624,603,891,891,957,1371,949,662,"Class_1","Parking/road/pavement"
677962.347881715,4762544.44585778,1,748,707,676,654,1270,1270,917,1567,1058,714,"Class_1","Parking/road/pavement"
677964.865527579,4762544.44585778,1,748,707,676,654,1270,1270,917,1567,1058,714,"Class_1","Parking/road/pavement"
677967.383173443,4762544.44585778,1,748,707,676,654,1270,1270,917,1567,1058,714,"Class_1","Parking/road/pavement"
677969.900819306,4762544.44585778,1,748,707,676,654,1270,1270,917,1567,1058,714,"Class_1","Parking/road/pavement"
677972.41846517,4762544.44585778,1,633,625,630,654,1270,1270,884,1567,1058,714,"Class_1","Parking/road/pavement"
677974.936111034,4762544.44585778,1,633,625,630,654,1270,1270,884,1567,1058,714,"Class_1","Parking/road/pavement"
677977.453756898,4762544.44585778,1,633,625,630,654,1270,1270,884,1567,1058,714,"Class_1","Parking/road/pavement"
677979.971402762,4762544.44585778,1,633,625,630,654,1270,1270,884,1567,1058,714,"Class_1","Parking/road/pavement"
677982.489048625,4762544.44585778,1,618,610,559,757,1467,1467,775,1967,1532,1016,"Class_1","Parking/road/pavement"
677914.512610303,4762541.95458897,1,667,637,636,864,1018,1018,743,1440,1268,1037,"Class_1","Parking/road/pavement"
677917.030256167,4762541.95458897,1,667,637,636,864,1018,1018,743,1440,1268,1037,"Class_1","Parking/road/pavement"
677919.547902031,4762541.95458897,1,667,637,636,864,1018,1018,743,1440,1268,1037,"Class_1","Parking/road/pavement"
677922.065547894,4762541.95458897,1,652,602,608,767,900,900,697,1132,1032,834,"Class_1","Parking/road/pavement"
677924.583193758,4762541.95458897,1,652,602,608,767,900,900,697,1132,1032,834,"Class_1","Parking/road/pavement"
677927.100839622,4762541.95458897,1,652,602,608,767,900,900,697,1132,1032,834,"Class_1","Parking/road/pavement"
677929.618485486,4762541.95458897,1,652,602,608,767,900,900,697,1132,1032,834,"Class_1","Parking/road/pavement"
677932.13613135,4762541.95458897,1,602,576,562,767,900,900,645,1132,1032,834,"Class_1","Parking/road/pavement"
677934.653777213,4762541.95458897,1,602,576,562,767,900,900,645,1132,1032,834,"Class_1","Parking/road/pavement"
677937.171423077,4762541.95458897,1,602,576,562,767,900,900,645,1132,1032,834,"Class_1","Parking/road/pavement"
677939.689068941,4762541.95458897,1,602,576,562,767,900,900,645,1132,1032,834,"Class_1","Parking/road/pavement"
677942.206714805,4762541.95458897,1,550,580,594,603,891,891,822,1371,949,662,"Class_1","Parking/road/pavement"
677944.724360669,4762541.95458897,1,550,580,594,603,891,891,822,1371,949,662,"Class_1","Parking/road/pavement"
677947.242006532,4762541.95458897,1,550,580,594,603,891,891,822,1371,949,662,"Class_1","Parking/road/pavement"
677949.759652396,4762541.95458897,1,550,580,594,603,891,891,822,1371,949,662,"Class_1","Parking/road/pavement"
677952.27729826,4762541.95458897,1,564,658,624,603,891,891,957,1371,949,662,"Class_1","Parking/road/pavement"
677954.794944124,4762541.95458897,1,564,658,624,603,891,891,957,1371,949,662,"Class_1","Parking/road/pavement"
677957.312589988,4762541.95458897,1,564,658,624,603,891,891,957,1371,949,662,"Class_1","Parking/road/pavement"
677959.830235851,4762541.95458897,1,564,658,624,603,891,891,957,1371,949,662,"Class_1","Parking/road/pavement"
677962.347881715,4762541.95458897,1,748,707,676,654,1270,1270,917,1567,1058,714,"Class_1","Parking/road/pavement"
677964.865527579,4762541.95458897,1,748,707,676,654,1270,1270,917,1567,1058,714,"Class_1","Parking/road/pavement"
677967.383173443,4762541.95458897,1,748,707,676,654,1270,1270,917,1567,1058,714,"Class_1","Parking/road/pavement"
677969.900819306,4762541.95458897,1,748,707,676,654,1270,1270,917,1567,1058,714,"Class_1","Parking/road/pavement"
677972.41846517,4762541.95458897,1,633,625,630,654,1270,1270,884,1567,1058,714,"Class_1","Parking/road/pavement"
677974.936111034,4762541.95458897,1,633,625,630,654,1270,1270,884,1567,1058,714,"Class_1","Parking/road/pavement"
677977.453756898,4762541.95458897,1,633,625,630,654,1270,1270,884,1567,1058,714,"Class_1","Parking/road/pavement"
677979.971402762,4762541.95458897,1,633,625,630,654,1270,1270,884,1567,1058,714,"Class_1","Parking/road/pavement"
677982.489048625,4762541.95458897,1,618,610,559,757,1467,1467,775,1967,1532,1016,"Class_1","Parking/road/pavement"
677914.512610303,4762539.46332016,1,651,666,656,593,587,587,610,611,703,670,"Class_1","Parking/road/pavement"
677917.030256167,4762539.46332016,1,651,666,656,593,587,587,610,611,703,670,"Class_1","Parking/road/pavement"
677919.547902031,4762539.46332016,1,651,666,656,593,587,587,610,611,703,670,"Class_1","Parking/road/pavement"
677922.065547894,4762539.46332016,1,656,679,661,513,524,524,605,551,653,597,"Class_1","Parking/road/pavement"
677924.583193758,4762539.46332016,1,656,679,661,513,524,524,605,551,653,597,"Class_1","Parking/road/pavement"
677927.100839622,4762539.46332016,1,656,679,661,513,524,524,605,551,653,597,"Class_1","Parking/road/pavement"
677929.618485486,4762539.46332016,1,656,679,661,513,524,524,605,551,653,597,"Class_1","Parking/road/pavement"
677932.13613135,4762539.46332016,1,565,534,513,513,524,524,494,551,653,597,"Class_1","Parking/road/pavement"
677934.653777213,4762539.46332016,1,565,534,513,513,524,524,494,551,653,597,"Class_1","Parking/road/pavement"
677937.171423077,4762539.46332016,1,565,534,513,513,524,524,494,551,653,597,"Class_1","Parking/road/pavement"
677939.689068941,4762539.46332016,1,565,534,513,513,524,524,494,551,653,597,"Class_1","Parking/road/pavement"
677942.206714805,4762539.46332016,1,567,526,559,505,512,512,511,563,633,588,"Class_1","Parking/road/pavement"
677944.724360669,4762539.46332016,1,567,526,559,505,512,512,511,563,633,588,"Class_1","Parking/road/pavement"
677947.242006532,4762539.46332016,1,567,526,559,505,512,512,511,563,633,588,"Class_1","Parking/road/pavement"
677949.759652396,4762539.46332016,1,567,526,559,505,512,512,511,563,633,588,"Class_1","Parking/road/pavement"
677952.27729826,4762539.46332016,1,667,676,646,505,512,512,581,563,633,588,"Class_1","Parking/road/pavement"
677954.794944124,4762539.46332016,1,667,676,646,505,512,512,581,563,633,588,"Class_1","Parking/road/pavement"
677957.312589988,4762539.46332016,1,667,676,646,505,512,512,581,563,633,588,"Class_1","Parking/road/pavement"
677959.830235851,4762539.46332016,1,667,676,646,505,512,512,581,563,633,588,"Class_1","Parking/road/pavement"
677962.347881715,4762539.46332016,1,689,717,702,489,401,401,704,620,635,588,"Class_1","Parking/road/pavement"
677964.865527579,4762539.46332016,1,689,717,702,489,401,401,704,620,635,588,"Class_1","Parking/road/pavement"
677967.383173443,4762539.46332016,1,689,717,702,489,401,401,704,620,635,588,"Class_1","Parking/road/pavement"
677969.900819306,4762539.46332016,1,689,717,702,489,401,401,704,620,635,588,"Class_1","Parking/road/pavement"
677972.41846517,4762539.46332016,1,608,583,596,489,401,401,667,620,635,588,"Class_1","Parking/road/pavement"
677974.936111034,4762539.46332016,1,608,583,596,489,401,401,667,620,635,588,"Class_1","Parking/road/pavement"
677977.453756898,4762539.46332016,1,608,583,596,489,401,401,667,620,635,588,"Class_1","Parking/road/pavement"
677979.971402762,4762539.46332016,1,608,583,596,489,401,401,667,620,635,588,"Class_1","Parking/road/pavement"
677982.489048625,4762539.46332016,1,523,474,516,644,699,699,554,1123,1084,832,"Class_1","Parking/road/pavement"
677914.512610303,4762536.97205135,1,651,666,656,593,587,587,610,611,703,670,"Class_1","Parking/road/pavement"
677917.030256167,4762536.97205135,1,651,666,656,593,587,587,610,611,703,670,"Class_1","Parking/road/pavement"
677919.547902031,4762536.97205135,1,651,666,656,593,587,587,610,611,703,670,"Class_1","Parking/road/pavement"
677922.065547894,4762536.97205135,1,656,679,661,513,524,524,605,551,653,597,"Class_1","Parking/road/pavement"
677924.583193758,4762536.97205135,1,656,679,661,513,524,524,605,551,653,597,"Class_1","Parking/road/pavement"
677927.100839622,4762536.97205135,1,656,679,661,513,524,524,605,551,653,597,"Class_1","Parking/road/pavement"
677929.618485486,4762536.97205135,1,656,679,661,513,524,524,605,551,653,597,"Class_1","Parking/road/pavement"
677932.13613135,4762536.97205135,1,565,534,513,513,524,524,494,551,653,597,"Class_1","Parking/road/pavement"
677934.653777213,4762536.97205135,1,565,534,513,513,524,524,494,551,653,597,"Class_1","Parking/road/pavement"
677937.171423077,4762536.97205135,1,565,534,513,513,524,524,494,551,653,597,"Class_1","Parking/road/pavement"
677939.689068941,4762536.97205135,1,565,534,513,513,524,524,494,551,653,597,"Class_1","Parking/road/pavement"
677942.206714805,4762536.97205135,1,567,526,559,505,512,512,511,563,633,588,"Class_1","Parking/road/pavement"
677944.724360669,4762536.97205135,1,567,526,559,505,512,512,511,563,633,588,"Class_1","Parking/road/pavement"
677947.242006532,4762536.97205135,1,567,526,559,505,512,512,511,563,633,588,"Class_1","Parking/road/pavement"
677949.759652396,4762536.97205135,1,567,526,559,505,512,512,511,563,633,588,"Class_1","Parking/road/pavement"
677952.27729826,4762536.97205135,1,667,676,646,505,512,512,581,563,633,588,"Class_1","Parking/road/pavement"
677954.794944124,4762536.97205135,1,667,676,646,505,512,512,581,563,633,588,"Class_1","Parking/road/pavement"
677957.312589988,4762536.97205135,1,667,676,646,505,512,512,581,563,633,588,"Class_1","Parking/road/pavement"
677959.830235851,4762536.97205135,1,667,676,646,505,512,512,581,563,633,588,"Class_1","Parking/road/pavement"
677962.347881715,4762536.97205135,1,689,717,702,489,401,401,704,620,635,588,"Class_1","Parking/road/pavement"
677964.865527579,4762536.97205135,1,689,717,702,489,401,401,704,620,635,588,"Class_1","Parking/road/pavement"
677967.383173443,4762536.97205135,1,689,717,702,489,401,401,704,620,635,588,"Class_1","Parking/road/pavement"
677969.900819306,4762536.97205135,1,689,717,702,489,401,401,704,620,635,588,"Class_1","Parking/road/pavement"
677972.41846517,4762536.97205135,1,608,583,596,489,401,401,667,620,635,588,"Class_1","Parking/road/pavement"
677974.936111034,4762536.97205135,1,608,583,596,489,401,401,667,620,635,588,"Class_1","Parking/road/pavement"
677977.453756898,4762536.97205135,1,608,583,596,489,401,401,667,620,635,588,"Class_1","Parking/road/pavement"
677979.971402762,4762536.97205135,1,608,583,596,489,401,401,667,620,635,588,"Class_1","Parking/road/pavement"
677982.489048625,4762536.97205135,1,523,474,516,644,699,699,554,1123,1084,832,"Class_1","Parking/road/pavement"
677914.512610303,4762534.48078253,1,651,666,656,593,587,587,610,611,703,670,"Class_1","Parking/road/pavement"
677917.030256167,4762534.48078253,1,651,666,656,593,587,587,610,611,703,670,"Class_1","Parking/road/pavement"
677919.547902031,4762534.48078253,1,651,666,656,593,587,587,610,611,703,670,"Class_1","Parking/road/pavement"
677922.065547894,4762534.48078253,1,656,679,661,513,524,524,605,551,653,597,"Class_1","Parking/road/pavement"
677924.583193758,4762534.48078253,1,656,679,661,513,524,524,605,551,653,597,"Class_1","Parking/road/pavement"
677927.100839622,4762534.48078253,1,656,679,661,513,524,524,605,551,653,597,"Class_1","Parking/road/pavement"
677929.618485486,4762534.48078253,1,656,679,661,513,524,524,605,551,653,597,"Class_1","Parking/road/pavement"
677932.13613135,4762534.48078253,1,565,534,513,513,524,524,494,551,653,597,"Class_1","Parking/road/pavement"
677934.653777213,4762534.48078253,1,565,534,513,513,524,524,494,551,653,597,"Class_1","Parking/road/pavement"
677937.171423077,4762534.48078253,1,565,534,513,513,524,524,494,551,653,597,"Class_1","Parking/road/pavement"
677939.689068941,4762534.48078253,1,565,534,513,513,524,524,494,551,653,597,"Class_1","Parking/road/pavement"
677942.206714805,4762534.48078253,1,567,526,559,505,512,512,511,563,633,588,"Class_1","Parking/road/pavement"
677944.724360669,4762534.48078253,1,567,526,559,505,512,512,511,563,633,588,"Class_1","Parking/road/pavement"
677947.242006532,4762534.48078253,1,567,526,559,505,512,512,511,563,633,588,"Class_1","Parking/road/pavement"
677949.759652396,4762534.48078253,1,567,526,559,505,512,512,511,563,633,588,"Class_1","Parking/road/pavement"
677952.27729826,4762534.48078253,1,667,676,646,505,512,512,581,563,633,588,"Class_1","Parking/road/pavement"
677954.794944124,4762534.48078253,1,667,676,646,505,512,512,581,563,633,588,"Class_1","Parking/road/pavement"
677957.312589988,4762534.48078253,1,667,676,646,505,512,512,581,563,633,588,"Class_1","Parking/road/pavement"
677959.830235851,4762534.48078253,1,667,676,646,505,512,512,581,563,633,588,"Class_1","Parking/road/pavement"
677962.347881715,4762534.48078253,1,689,717,702,489,401,401,704,620,635,588,"Class_1","Parking/road/pavement"
677964.865527579,4762534.48078253,1,689,717,702,489,401,401,704,620,635,588,"Class_1","Parking/road/pavement"
677967.383173443,4762534.48078253,1,689,717,702,489,401,401,704,620,635,588,"Class_1","Parking/road/pavement"
677969.900819306,4762534.48078253,1,689,717,702,489,401,401,704,620,635,588,"Class_1","Parking/road/pavement"
677972.41846517,4762534.48078253,1,608,583,596,489,401,401,667,620,635,588,"Class_1","Parking/road/pavement"
677974.936111034,4762534.48078253,1,608,583,596,489,401,401,667,620,635,588,"Class_1","Parking/road/pavement"
677977.453756898,4762534.48078253,1,608,583,596,489,401,401,667,620,635,588,"Class_1","Parking/road/pavement"
677979.971402762,4762534.48078253,1,608,583,596,489,401,401,667,620,635,588,"Class_1","Parking/road/pavement"
677982.489048625,4762534.48078253,1,523,474,516,644,699,699,554,1123,1084,832,"Class_1","Parking/road/pavement"
677914.512610303,4762531.98951372,1,651,666,656,593,587,587,610,611,703,670,"Class_1","Parking/road/pavement"
677917.030256167,4762531.98951372,1,651,666,656,593,587,587,610,611,703,670,"Class_1","Parking/road/pavement"
677919.547902031,4762531.98951372,1,651,666,656,593,587,587,610,611,703,670,"Class_1","Parking/road/pavement"
677922.065547894,4762531.98951372,1,656,679,661,513,524,524,605,551,653,597,"Class_1","Parking/road/pavement"
677924.583193758,4762531.98951372,1,656,679,661,513,524,524,605,551,653,597,"Class_1","Parking/road/pavement"
677927.100839622,4762531.98951372,1,656,679,661,513,524,524,605,551,653,597,"Class_1","Parking/road/pavement"
677929.618485486,4762531.98951372,1,656,679,661,513,524,524,605,551,653,597,"Class_1","Parking/road/pavement"
677932.13613135,4762531.98951372,1,565,534,513,513,524,524,494,551,653,597,"Class_1","Parking/road/pavement"
677934.653777213,4762531.98951372,1,565,534,513,513,524,524,494,551,653,597,"Class_1","Parking/road/pavement"
677937.171423077,4762531.98951372,1,565,534,513,513,524,524,494,551,653,597,"Class_1","Parking/road/pavement"
677939.689068941,4762531.98951372,1,565,534,513,513,524,524,494,551,653,597,"Class_1","Parking/road/pavement"
677942.206714805,4762531.98951372,1,567,526,559,505,512,512,511,563,633,588,"Class_1","Parking/road/pavement"
677944.724360669,4762531.98951372,1,567,526,559,505,512,512,511,563,633,588,"Class_1","Parking/road/pavement"
677947.242006532,4762531.98951372,1,567,526,559,505,512,512,511,563,633,588,"Class_1","Parking/road/pavement"
677949.759652396,4762531.98951372,1,567,526,559,505,512,512,511,563,633,588,"Class_1","Parking/road/pavement"
677952.27729826,4762531.98951372,1,667,676,646,505,512,512,581,563,633,588,"Class_1","Parking/road/pavement"
677954.794944124,4762531.98951372,1,667,676,646,505,512,512,581,563,633,588,"Class_1","Parking/road/pavement"
677957.312589988,4762531.98951372,1,667,676,646,505,512,512,581,563,633,588,"Class_1","Parking/road/pavement"
677959.830235851,4762531.98951372,1,667,676,646,505,512,512,581,563,633,588,"Class_1","Parking/road/pavement"
677962.347881715,4762531.98951372,1,689,717,702,489,401,401,704,620,635,588,"Class_1","Parking/road/pavement"
677964.865527579,4762531.98951372,1,689,717,702,489,401,401,704,620,635,588,"Class_1","Parking/road/pavement"
677967.383173443,4762531.98951372,1,689,717,702,489,401,401,704,620,635,588,"Class_1","Parking/road/pavement"
677969.900819306,4762531.98951372,1,689,717,702,489,401,401,704,620,635,588,"Class_1","Parking/road/pavement"
677972.41846517,4762531.98951372,1,608,583,596,489,401,401,667,620,635,588,"Class_1","Parking/road/pavement"
677974.936111034,4762531.98951372,1,608,583,596,489,401,401,667,620,635,588,"Class_1","Parking/road/pavement"
677977.453756898,4762531.98951372,1,608,583,596,489,401,401,667,620,635,588,"Class_1","Parking/road/pavement"
677979.971402762,4762531.98951372,1,608,583,596,489,401,401,667,620,635,588,"Class_1","Parking/road/pavement"
677982.489048625,4762531.98951372,1,523,474,516,644,699,699,554,1123,1084,832,"Class_1","Parking/road/pavement"
677914.512610303,4762529.49824491,1,680,630,681,593,587,587,618,611,703,670,"Class_1","Parking/road/pavement"
677917.030256167,4762529.49824491,1,680,630,681,593,587,587,618,611,703,670,"Class_1","Parking/road/pavement"
677919.547902031,4762529.49824491,1,680,630,681,593,587,587,618,611,703,670,"Class_1","Parking/road/pavement"
677922.065547894,4762529.49824491,1,653,689,658,513,524,524,636,551,653,597,"Class_1","Parking/road/pavement"
677924.583193758,4762529.49824491,1,653,689,658,513,524,524,636,551,653,597,"Class_1","Parking/road/pavement"
677927.100839622,4762529.49824491,1,653,689,658,513,524,524,636,551,653,597,"Class_1","Parking/road/pavement"
677929.618485486,4762529.49824491,1,653,689,658,513,524,524,636,551,653,597,"Class_1","Parking/road/pavement"
677932.13613135,4762529.49824491,1,527,553,557,513,524,524,541,551,653,597,"Class_1","Parking/road/pavement"
677934.653777213,4762529.49824491,1,527,553,557,513,524,524,541,551,653,597,"Class_1","Parking/road/pavement"
677937.171423077,4762529.49824491,1,527,553,557,513,524,524,541,551,653,597,"Class_1","Parking/road/pavement"
677939.689068941,4762529.49824491,1,527,553,557,513,524,524,541,551,653,597,"Class_1","Parking/road/pavement"
677942.206714805,4762529.49824491,1,538,531,537,505,512,512,497,563,633,588,"Class_1","Parking/road/pavement"
677944.724360669,4762529.49824491,1,538,531,537,505,512,512,497,563,633,588,"Class_1","Parking/road/pavement"
677947.242006532,4762529.49824491,1,538,531,537,505,512,512,497,563,633,588,"Class_1","Parking/road/pavement"
677949.759652396,4762529.49824491,1,538,531,537,505,512,512,497,563,633,588,"Class_1","Parking/road/pavement"
677952.27729826,4762529.49824491,1,629,588,578,505,512,512,475,563,633,588,"Class_1","Parking/road/pavement"
677954.794944124,4762529.49824491,1,629,588,578,505,512,512,475,563,633,588,"Class_1","Parking/road/pavement"
677957.312589988,4762529.49824491,1,629,588,578,505,512,512,475,563,633,588,"Class_1","Parking/road/pavement"
677959.830235851,4762529.49824491,1,629,588,578,505,512,512,475,563,633,588,"Class_1","Parking/road/pavement"
677962.347881715,4762529.49824491,1,583,560,538,489,401,401,523,620,635,588,"Class_1","Parking/road/pavement"
677964.865527579,4762529.49824491,1,583,560,538,489,401,401,523,620,635,588,"Class_1","Parking/road/pavement"
677967.383173443,4762529.49824491,1,583,560,538,489,401,401,523,620,635,588,"Class_1","Parking/road/pavement"
677969.900819306,4762529.49824491,1,583,560,538,489,401,401,523,620,635,588,"Class_1","Parking/road/pavement"
677972.41846517,4762529.49824491,1,571,533,516,489,401,401,474,620,635,588,"Class_1","Parking/road/pavement"
677974.936111034,4762529.49824491,1,571,533,516,489,401,401,474,620,635,588,"Class_1","Parking/road/pavement"
677977.453756898,4762529.49824491,1,571,533,516,489,401,401,474,620,635,588,"Class_1","Parking/road/pavement"
677979.971402762,4762529.49824491,1,571,533,516,489,401,401,474,620,635,588,"Class_1","Parking/road/pavement"
677982.489048625,4762529.49824491,1,519,498,501,644,699,699,482,1123,1084,832,"Class_1","Parking/road/pavement"
677914.512610303,4762527.0069761,1,680,630,681,593,587,587,618,611,703,670,"Class_1","Parking/road/pavement"
677917.030256167,4762527.0069761,1,680,630,681,593,587,587,618,611,703,670,"Class_1","Parking/road/pavement"
677919.547902031,4762527.0069761,1,680,630,681,593,587,587,618,611,703,670,"Class_1","Parking/road/pavement"
677922.065547894,4762527.0069761,1,653,689,658,513,524,524,636,551,653,597,"Class_1","Parking/road/pavement"
677924.583193758,4762527.0069761,1,653,689,658,513,524,524,636,551,653,597,"Class_1","Parking/road/pavement"
677927.100839622,4762527.0069761,1,653,689,658,513,524,524,636,551,653,597,"Class_1","Parking/road/pavement"
677929.618485486,4762527.0069761,1,653,689,658,513,524,524,636,551,653,597,"Class_1","Parking/road/pavement"
677932.13613135,4762527.0069761,1,527,553,557,513,524,524,541,551,653,597,"Class_1","Parking/road/pavement"
677934.653777213,4762527.0069761,1,527,553,557,513,524,524,541,551,653,597,"Class_1","Parking/road/pavement"
677937.171423077,4762527.0069761,1,527,553,557,513,524,524,541,551,653,597,"Class_1","Parking/road/pavement"
677939.689068941,4762527.0069761,1,527,553,557,513,524,524,541,551,653,597,"Class_1","Parking/road/pavement"
677942.206714805,4762527.0069761,1,538,531,537,505,512,512,497,563,633,588,"Class_1","Parking/road/pavement"
677944.724360669,4762527.0069761,1,538,531,537,505,512,512,497,563,633,588,"Class_1","Parking/road/pavement"
677947.242006532,4762527.0069761,1,538,531,537,505,512,512,497,563,633,588,"Class_1","Parking/road/pavement"
677949.759652396,4762527.0069761,1,538,531,537,505,512,512,497,563,633,588,"Class_1","Parking/road/pavement"
677952.27729826,4762527.0069761,1,629,588,578,505,512,512,475,563,633,588,"Class_1","Parking/road/pavement"
677954.794944124,4762527.0069761,1,629,588,578,505,512,512,475,563,633,588,"Class_1","Parking/road/pavement"
677957.312589988,4762527.0069761,1,629,588,578,505,512,512,475,563,633,588,"Class_1","Parking/road/pavement"
